learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.486154,2.0569671309656567E-8,10000.0,81.24,61.39256761651378,61.706470708307826,56.07586045422618,10000.0,163552.0,50.0,39.0,39.0,3.0,0.0,0.0,1.0
20000.0,0.643877,2.8631375289211668E-8,20000.0,84.35000000000001,67.74445396286487,68.03839477177577,63.27584183972781,20000.0,197576.0,61.0,46.0,46.0,3.0,0.0,0.0,1.0
30000.0,0.764677,3.54971051774919E-8,30000.0,85.83,70.77819743093954,70.91742491619345,66.54863078375824,30000.0,219696.0,71.0,51.0,51.0,4.0,0.0,0.0,1.0
40000.0,0.920576,4.755871002872785E-8,40000.0,86.6875,72.56811157592206,72.67829656233965,68.54881578170219,40000.0,299064.0,105.0,71.0,71.0,4.0,0.0,0.0,1.0
50000.0,0.991595,5.3472356808682285E-8,50000.0,87.30799999999999,73.82485498553069,73.9512355307446,69.9127631329414,50000.0,321872.0,112.0,76.0,76.0,5.0,0.0,0.0,1.0
60000.0,1.072494,6.064886746100254E-8,60000.0,87.85666666666667,74.94372043569219,74.9682207029237,71.11481129083414,60000.0,342904.0,124.0,82.0,82.0,5.0,0.0,0.0,1.0
70000.0,1.143442,6.740163407185012E-8,70000.0,88.27142857142857,75.82584011494163,75.81595381171202,72.18740472238218,70000.0,367912.0,136.0,91.0,91.0,5.0,0.0,0.0,1.0
80000.0,1.209116,7.400867057136364E-8,80000.0,88.64,76.5915522104574,76.58214801071944,73.0614180697178,80000.0,388880.0,142.0,94.0,94.0,5.0,0.0,0.0,1.0
90000.0,1.311519,8.575955396932033E-8,90000.0,88.89111111111112,77.11390227205112,77.08562522918957,73.64925412471666,90000.0,443568.0,166.0,106.0,106.0,6.0,0.0,0.0,1.0
100000.0,1.408793,9.78781420758201E-8,100000.0,89.18199999999999,77.69587140592553,77.72194649807449,74.28754783352744,100000.0,481568.0,184.0,115.0,115.0,6.0,0.0,0.0,1.0
110000.0,1.480332,1.0728053511844741E-7,110000.0,89.42181818181818,78.19517301252372,78.22686276711201,74.8845240664796,110000.0,508040.0,194.0,120.0,120.0,6.0,0.0,0.0,1.0
120000.0,1.558232,1.183100741273827E-7,120000.0,89.66416666666667,78.69511749842813,78.71350850395594,75.45078479108524,120000.0,547296.0,212.0,132.0,132.0,6.0,0.0,0.0,1.0
130000.0,1.638496,1.3032549227277437E-7,130000.0,89.84,79.06505795378756,79.08206898736181,75.89121109792826,130000.0,578656.0,221.0,138.0,138.0,6.0,0.0,0.0,1.0
140000.0,1.712915,1.4175793949928548E-7,140000.0,90.06214285714286,79.5343566705282,79.58204311647906,76.44818363408606,140000.0,593824.0,229.0,142.0,142.0,6.0,0.0,0.0,1.0
150000.0,1.802986,1.562993380199704E-7,150000.0,90.20266666666666,79.82879171801446,79.8676657944847,76.80152804306303,150000.0,624056.0,241.0,148.0,148.0,6.0,0.0,0.0,1.0
160000.0,1.886159,1.7036434260921346E-7,160000.0,90.364375,80.17260801234465,80.21533802166213,77.2177151216917,160000.0,653672.0,258.0,158.0,158.0,6.0,0.0,0.0,1.0
170000.0,1.949799,1.8141096753792632E-7,170000.0,90.50058823529412,80.4579719506477,80.51543779635864,77.55867761704258,170000.0,670968.0,264.0,161.0,161.0,6.0,0.0,0.0,1.0
180000.0,2.008439,1.9233509639485016E-7,180000.0,90.65722222222222,80.77969131172136,80.83925804393401,77.91247471696131,180000.0,720104.0,284.0,174.0,174.0,6.0,0.0,0.0,1.0
190000.0,2.078155,2.0642232648614383E-7,190000.0,90.75842105263158,80.9853103893708,81.04127751924592,78.1386952191235,190000.0,781080.0,308.0,189.0,189.0,6.0,0.0,0.0,1.0
200000.0,2.134846,2.182705790508125E-7,200000.0,90.8925,81.26118964167664,81.31411571604431,78.44251139120658,200000.0,807872.0,313.0,193.0,193.0,6.0,0.0,0.0,1.0
210000.0,2.184906,2.2885626139326232E-7,210000.0,91.02285714285713,81.52957657241522,81.58049009262515,78.74897137897216,210000.0,817392.0,317.0,195.0,195.0,6.0,0.0,0.0,1.0
220000.0,2.239013,2.404464315788614E-7,220000.0,91.15727272727273,81.80687937056808,81.85413538042515,79.06416133961818,220000.0,828016.0,323.0,198.0,198.0,6.0,0.0,0.0,1.0
230000.0,2.292699,2.5220397037764397E-7,230000.0,91.27434782608695,82.04679501186301,82.09739431405607,79.3328939509402,230000.0,846560.0,328.0,202.0,202.0,6.0,0.0,0.0,1.0
240000.0,2.350291,2.650484176394013E-7,240000.0,91.37166666666666,82.2487740503145,82.30886863215807,79.56117926902691,240000.0,862096.0,336.0,206.0,206.0,6.0,0.0,0.0,1.0
250000.0,2.41488,2.798747094927563E-7,250000.0,91.46640000000001,82.44423893664657,82.49876948318294,79.780498900599,250000.0,887312.0,353.0,216.0,216.0,6.0,0.0,0.0,1.0
260000.0,2.474848,2.9401085169365014E-7,260000.0,91.56115384615384,82.64337338024785,82.69650870261275,80.01457393997357,260000.0,911200.0,357.0,218.0,218.0,6.0,0.0,0.0,1.0
270000.0,2.536432,3.090091990555327E-7,270000.0,91.63592592592592,82.80020249657863,82.85751155711758,80.19747283871588,270000.0,941408.0,368.0,225.0,225.0,6.0,0.0,0.0,1.0
280000.0,2.601096,3.249649597166314E-7,280000.0,91.72035714285714,82.97393948387992,83.0176101734646,80.39061442685073,280000.0,953800.0,374.0,228.0,228.0,7.0,0.0,0.0,1.0
290000.0,2.650486,3.371696659922601E-7,290000.0,91.81206896551724,83.16257913528024,83.20709481679503,80.60239192236057,290000.0,955192.0,374.0,228.0,228.0,7.0,0.0,0.0,1.0
300000.0,2.706744,3.512163571309713E-7,300000.0,91.89566666666667,83.33475860343343,83.38651815914449,80.79632876798887,300000.0,965144.0,383.0,234.0,234.0,7.0,0.0,0.0,1.0
310000.0,2.769286,3.6730062198307786E-7,310000.0,91.98096774193549,83.51214553765925,83.55755747810673,81.00074899497103,310000.0,994104.0,390.0,239.0,239.0,7.0,0.0,0.0,1.0
320000.0,2.829726,3.833323934674264E-7,320000.0,92.0478125,83.65086397073033,83.69545020599335,81.16111551189323,320000.0,1025320.0,399.0,245.0,245.0,7.0,0.0,0.0,1.0
330000.0,2.892648,4.0035250491152216E-7,330000.0,92.12636363636364,83.81139183012921,83.84834865636014,81.338743850325,330000.0,1045592.0,415.0,256.0,256.0,7.0,0.0,0.0,1.0
340000.0,2.952434,4.1702212244686163E-7,340000.0,92.1935294117647,83.95067614404887,83.9879828429746,81.49983620154877,340000.0,1077776.0,424.0,262.0,262.0,7.0,0.0,0.0,1.0
350000.0,3.013583,4.346707551781503E-7,350000.0,92.2597142857143,84.0871014354145,84.12751422260501,81.6544886944627,350000.0,1115640.0,443.0,276.0,276.0,7.0,0.0,0.0,1.0
360000.0,3.08946,4.581786514632405E-7,360000.0,92.32805555555555,84.22771278921398,84.26742920941254,81.8135724915386,360000.0,1197584.0,462.0,290.0,290.0,7.0,0.0,0.0,1.0
370000.0,3.162297,4.812364341132344E-7,370000.0,92.3872972972973,84.35085502117765,84.38419958419959,81.95718458542586,370000.0,1223680.0,473.0,297.0,297.0,7.0,0.0,0.0,1.0
380000.0,3.22447,5.014352292733062E-7,380000.0,92.45342105263158,84.48736109821704,84.52944191190353,82.11220339828837,380000.0,1255816.0,480.0,302.0,302.0,7.0,0.0,0.0,1.0
390000.0,3.278965,5.192233898656237E-7,390000.0,92.5220512820513,84.63016799842876,84.67230777316446,82.27823487233087,390000.0,1261760.0,480.0,302.0,302.0,7.0,0.0,0.0,1.0
400000.0,3.334218,5.372767000127999E-7,400000.0,92.57950000000001,84.7493859095308,84.78719914715651,82.41848067525545,400000.0,1263000.0,480.0,302.0,302.0,7.0,0.0,0.0,1.0
410000.0,3.40037,5.593307519352272E-7,410000.0,92.63951219512195,84.87271588300817,84.90571700095035,82.5572792638661,410000.0,1288688.0,496.0,310.0,310.0,7.0,0.0,0.0,1.0
420000.0,3.470717,5.83167128564997E-7,420000.0,92.69452380952382,84.9873557259834,85.0208457415128,82.69342493414781,420000.0,1309776.0,508.0,316.0,316.0,7.0,0.0,0.0,1.0
430000.0,3.534489,6.049902364632323E-7,430000.0,92.75209302325581,85.10664068320916,85.13384594836961,82.8314879083347,430000.0,1322784.0,510.0,317.0,317.0,7.0,0.0,0.0,1.0
440000.0,3.592106,6.245997515341475E-7,440000.0,92.8040909090909,85.21434441184175,85.24377001123192,82.95643561158631,440000.0,1315584.0,521.0,324.0,324.0,7.0,0.0,0.0,1.0
450000.0,3.668271,6.51479235916502E-7,450000.0,92.85844444444444,85.32627886705448,85.35105592553593,83.08632358978137,450000.0,1364168.0,539.0,336.0,336.0,7.0,0.0,0.0,1.0
460000.0,3.759033,6.845532497805026E-7,460000.0,92.90978260869565,85.4294086464098,85.45687225769629,83.1961131834388,460000.0,1408592.0,558.0,347.0,347.0,7.0,0.0,0.0,1.0
470000.0,3.855561,7.210862857144741E-7,470000.0,92.95574468085105,85.52460041639169,85.55818731434104,83.30467406596841,470000.0,1462968.0,574.0,355.0,355.0,7.0,0.0,0.0,1.0
480000.0,3.942402,7.546540082101193E-7,480000.0,92.998125,85.61114695698649,85.64423467099502,83.40181543415348,480000.0,1494168.0,589.0,364.0,364.0,7.0,0.0,0.0,1.0
490000.0,4.035461,7.914270257266859E-7,490000.0,93.03959183673469,85.69561306561091,85.73287095330325,83.49472746894313,490000.0,1527472.0,605.0,372.0,372.0,7.0,0.0,0.0,1.0
500000.0,4.117372,8.246649847510788E-7,500000.0,93.08539999999999,85.79115532735709,85.82649727172473,83.60769996681047,500000.0,1568536.0,619.0,382.0,382.0,7.0,0.0,0.0,1.0
510000.0,4.188609,8.538998180234597E-7,510000.0,93.1349019607843,85.89228475414923,85.92827487530695,83.721935774826,510000.0,1586344.0,625.0,385.0,385.0,7.0,0.0,0.0,1.0
520000.0,4.262492,8.845641246127585E-7,520000.0,93.17884615384615,85.98184948440098,86.01809330468888,83.8207187852083,520000.0,1604320.0,635.0,390.0,390.0,7.0,0.0,0.0,1.0
530000.0,4.333981,9.146452529956069E-7,530000.0,93.2222641509434,86.071892225706,86.10926358447666,83.92471169465814,530000.0,1626512.0,640.0,394.0,394.0,7.0,0.0,0.0,1.0
540000.0,4.407836,9.459188181679282E-7,540000.0,93.26981481481481,86.17067769297336,86.20806120474063,84.0403481499047,540000.0,1636816.0,651.0,401.0,401.0,7.0,0.0,0.0,1.0
550000.0,4.49655,9.83868824262172E-7,550000.0,93.31872727272727,86.27266250133577,86.30743892805509,84.16057104186693,550000.0,1653568.0,653.0,402.0,402.0,7.0,0.0,0.0,1.0
560000.0,4.577877,1.0190267614337305E-6,560000.0,93.35535714285714,86.34916763890553,86.38552277250908,84.25093537846851,560000.0,1671056.0,661.0,406.0,406.0,7.0,0.0,0.0,1.0
570000.0,4.651787,1.0512505813336206E-6,570000.0,93.38754385964913,86.41500592006248,86.45426774483379,84.32474246097925,570000.0,1685296.0,665.0,408.0,408.0,7.0,0.0,0.0,1.0
580000.0,4.724991,1.0833938493393361E-6,580000.0,93.42689655172414,86.49716492432904,86.53632902719998,84.42182513576351,580000.0,1697296.0,669.0,410.0,410.0,7.0,0.0,0.0,1.0
590000.0,4.79652,1.1148744728850821E-6,590000.0,93.46033898305085,86.5660973685565,86.60175430067575,84.50068289547683,590000.0,1701232.0,671.0,411.0,411.0,7.0,0.0,0.0,1.0
600000.0,4.870573,1.1476706899516285E-6,600000.0,93.498,86.64421751682336,86.67782198166204,84.59144337714865,600000.0,1711920.0,682.0,418.0,418.0,7.0,0.0,0.0,1.0
610000.0,4.945142,1.1812962310554254E-6,610000.0,93.53426229508197,86.71782488636754,86.75098256575633,84.67221365086644,610000.0,1743064.0,696.0,428.0,428.0,7.0,0.0,0.0,1.0
620000.0,5.011935,1.2115517637961443E-6,620000.0,93.57096774193549,86.79386119756725,86.82623252063152,84.76043371209225,620000.0,1750960.0,701.0,432.0,432.0,7.0,0.0,0.0,1.0
630000.0,5.090929,1.2477329465829666E-6,630000.0,93.60396825396825,86.86156400046103,86.89525308633944,84.83696776985455,630000.0,1770480.0,701.0,432.0,432.0,7.0,0.0,0.0,1.0
640000.0,5.160151,1.2798670984266536E-6,640000.0,93.63515625,86.92689851516025,86.96025173580544,84.9143597815017,640000.0,1794424.0,713.0,441.0,441.0,7.0,0.0,0.0,1.0
650000.0,5.242123,1.318581334224178E-6,650000.0,93.66953846153847,86.99770520392133,87.03354740311714,84.99606195851929,650000.0,1825608.0,717.0,443.0,443.0,7.0,0.0,0.0,1.0
660000.0,5.325621,1.3583945551804373E-6,660000.0,93.7030303030303,87.066256389232,87.10214012612343,85.07307226773649,660000.0,1843120.0,728.0,450.0,450.0,7.0,0.0,0.0,1.0
670000.0,5.42239,1.4050250762701038E-6,670000.0,93.73373134328358,87.12943151730367,87.16584078966272,85.14508521832663,670000.0,1862672.0,738.0,458.0,458.0,7.0,0.0,0.0,1.0
680000.0,5.515745,1.45085576273294E-6,680000.0,93.75985294117648,87.18270727821718,87.21843692203888,85.2050333499531,680000.0,1897672.0,745.0,463.0,463.0,8.0,0.0,0.0,1.0
690000.0,5.595803,1.4904488511487017E-6,690000.0,93.78999999999999,87.2452520965991,87.28516320474776,85.27945637498581,690000.0,1911688.0,750.0,467.0,467.0,8.0,0.0,0.0,1.0
700000.0,5.685781,1.5357147754625318E-6,700000.0,93.81785714285714,87.3046435643176,87.34297538790014,85.3542891372991,700000.0,1944632.0,765.0,476.0,476.0,8.0,0.0,0.0,1.0
710000.0,5.766052,1.576600862619364E-6,710000.0,93.84394366197184,87.3578244406144,87.3935716098664,85.41398999522788,710000.0,1968880.0,770.0,480.0,480.0,8.0,0.0,0.0,1.0
720000.0,5.839593,1.6142810808825828E-6,720000.0,93.8725,87.41588998792983,87.45175447328826,85.47899757094616,720000.0,1980552.0,774.0,482.0,482.0,8.0,0.0,0.0,1.0
730000.0,5.931893,1.6625331327857248E-6,730000.0,93.90164383561643,87.47674366935038,87.51272766032643,85.55182687377076,730000.0,2020768.0,794.0,495.0,495.0,8.0,0.0,0.0,1.0
740000.0,6.039742,1.719325835845537E-6,740000.0,93.93135135135135,87.53791602199803,87.57405127211855,85.62290704896306,740000.0,2035536.0,804.0,503.0,503.0,8.0,0.0,0.0,1.0
750000.0,6.142382,1.7746432559440538E-6,750000.0,93.95493333333333,87.5859838191579,87.62197019750026,85.67691714738831,750000.0,2083280.0,810.0,506.0,506.0,8.0,0.0,0.0,1.0
760000.0,6.236785,1.825938312121564E-6,760000.0,93.98131578947368,87.64040009072836,87.67420804725309,85.74029391043027,760000.0,2100352.0,827.0,516.0,516.0,8.0,0.0,0.0,1.0
770000.0,6.352312,1.8899680442197462E-6,770000.0,94.0,87.67884281850885,87.71439968089348,85.78382802739843,770000.0,2142400.0,841.0,526.0,526.0,8.0,0.0,0.0,1.0
780000.0,6.445491,1.941942917220295E-6,780000.0,94.0225641025641,87.72512142137539,87.75826351346029,85.83558905466288,780000.0,2156144.0,845.0,528.0,528.0,8.0,0.0,0.0,1.0
790000.0,6.546515,1.9989092308738173E-6,790000.0,94.05088607594936,87.7833676145607,87.81545066603063,85.90257363969044,790000.0,2179696.0,861.0,539.0,539.0,8.0,0.0,0.0,1.0
800000.0,6.641908,2.0533267184284835E-6,800000.0,94.0755,87.83432114822766,87.86410750133147,85.96235579842137,800000.0,2205080.0,865.0,541.0,541.0,8.0,0.0,0.0,1.0
810000.0,6.738962,2.1094628480511415E-6,810000.0,94.09777777777778,87.88003211223621,87.91020657948974,86.01414149097069,810000.0,2235792.0,871.0,544.0,544.0,8.0,0.0,0.0,1.0
820000.0,6.831628,2.1633338600376423E-6,820000.0,94.12231707317073,87.9304167361933,87.95932897810312,86.07192190543346,820000.0,2247176.0,878.0,549.0,549.0,8.0,0.0,0.0,1.0
830000.0,6.919819,2.2154378326775307E-6,830000.0,94.14325301204819,87.97348046925984,88.00226079058562,86.12109601400138,830000.0,2283752.0,897.0,563.0,563.0,8.0,0.0,0.0,1.0
840000.0,7.010307,2.2695762637298974E-6,840000.0,94.1692857142857,88.0276715424097,88.05574861908768,86.1848563143821,840000.0,2312688.0,907.0,568.0,568.0,8.0,0.0,0.0,1.0
850000.0,7.097532,2.3225390642177735E-6,850000.0,94.19470588235293,88.07962466915589,88.10849238480817,86.24318710882504,850000.0,2347104.0,917.0,576.0,576.0,8.0,0.0,0.0,1.0
860000.0,7.187478,2.3774273213040503E-6,860000.0,94.22209302325581,88.13583532872818,88.16436972708262,86.30718314865898,860000.0,2358848.0,924.0,581.0,581.0,8.0,0.0,0.0,1.0
870000.0,7.30583,2.450550829267337E-6,870000.0,94.24586206896551,88.18505475159472,88.21545096303689,86.36400780117889,870000.0,2388272.0,933.0,587.0,587.0,8.0,0.0,0.0,1.0
880000.0,7.424308,2.524534382799434E-6,880000.0,94.26727272727273,88.22887068395504,88.26050836690099,86.41303323215645,880000.0,2413792.0,940.0,592.0,592.0,8.0,0.0,0.0,1.0
890000.0,7.530131,2.591141372705914E-6,890000.0,94.28921348314607,88.27400899249722,88.30637275766313,86.46520434276647,890000.0,2433000.0,944.0,594.0,594.0,8.0,0.0,0.0,1.0
900000.0,7.627055,2.652622974425969E-6,900000.0,94.31188888888889,88.32114697154722,88.35236192703758,86.5211701855962,900000.0,2451976.0,954.0,602.0,602.0,8.0,0.0,0.0,1.0
910000.0,7.759734,2.737885816020685E-6,910000.0,94.33395604395605,88.36625932123505,88.3973536758253,86.57216669357737,910000.0,2484048.0,963.0,608.0,608.0,8.0,0.0,0.0,1.0
920000.0,7.879686,2.8160034479925207E-6,920000.0,94.35271739130435,88.40567035398959,88.43769194477332,86.61950248397457,920000.0,2517352.0,978.0,617.0,617.0,8.0,0.0,0.0,1.0
930000.0,7.988461,2.888424314893783E-6,930000.0,94.3752688172043,88.45289663173249,88.4839852323787,86.67590429881024,930000.0,2573576.0,999.0,632.0,632.0,8.0,0.0,0.0,1.0
