learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
140000.0,0.425621,4.77430269949966E-10,140000.0,73.4857142857143,44.249615246767654,45.40534180491824,37.14653391581159,140000.0,4336.0
150000.0,0.445027,4.991984905468093E-10,150000.0,73.53133333333334,44.32329223249215,45.49735057518601,37.182773242199865,150000.0,4336.0
160000.0,0.465208,5.218360490269131E-10,160000.0,73.48375,44.22306368743925,45.3976833976834,37.08608289463928,160000.0,4336.0
170000.0,0.487685,5.4704909109407E-10,170000.0,73.49764705882353,44.22386353324834,45.424812849771065,37.064871207464954,170000.0,4336.0
180000.0,0.51199,5.743126488394207E-10,180000.0,73.48444444444443,44.19334309928349,45.396927089887754,37.02682376535471,180000.0,4336.0
190000.0,0.537109,6.024892917937702E-10,190000.0,73.45157894736842,44.10743917112521,45.316175753173695,36.92857857357208,190000.0,4336.0
200000.0,0.555742,6.233904179599549E-10,200000.0,73.4945,44.1884964705136,45.4175718948528,36.99667221297835,200000.0,4336.0
210000.0,0.575119,6.451261084940698E-10,210000.0,73.49952380952381,44.18255425864461,45.42789060278299,36.97508493771235,210000.0,4336.0
220000.0,0.596049,6.686038399736086E-10,220000.0,73.52045454545456,44.22229631759211,45.499536902768305,37.01072617966352,220000.0,4336.0
230000.0,0.616768,6.918448872036404E-10,230000.0,73.54869565217392,44.2828388365551,45.56370794559771,37.10079298615635,230000.0,4336.0
240000.0,0.63566,7.130365404817793E-10,240000.0,73.57541666666667,44.337770654371994,45.610243479901555,37.146679881070376,240000.0,4336.0
250000.0,0.655795,7.356224995520379E-10,250000.0,73.5732,44.33706870158983,45.62521090014239,37.173586412826424,250000.0,4336.0
260000.0,0.674078,7.561310215128792E-10,260000.0,73.56076923076922,44.30875024110566,45.58278711883727,37.14959679631357,260000.0,4336.0
270000.0,0.693394,7.777982867426342E-10,270000.0,73.54407407407408,44.26781015862075,45.55688513219972,37.111187413609436,270000.0,4336.0
280000.0,0.714512,8.014869027667575E-10,280000.0,73.5617857142857,44.29299190720008,45.60797654648454,37.122447592837965,280000.0,4336.0
290000.0,0.733091,8.223274557126892E-10,290000.0,73.55379310344827,44.27957003741582,45.615577711279094,37.1175100849431,290000.0,4336.0
300000.0,0.751209,8.426508928338686E-10,300000.0,73.57233333333333,44.316643709866305,45.67834410178757,37.15927555185668,300000.0,4336.0
310000.0,0.770124,8.638683458169301E-10,310000.0,73.56193548387097,44.28132080952854,45.653716339427206,37.101985372554736,310000.0,4336.0
320000.0,0.789493,8.855950625406371E-10,320000.0,73.54531250000001,44.24750473890921,45.652104131223325,37.08286882199926,320000.0,4336.0
330000.0,0.8171,9.165625605318281E-10,330000.0,73.56030303030303,44.27406673440038,45.69079274972612,37.10551735074896,330000.0,4336.0
340000.0,0.842293,9.448222112324503E-10,340000.0,73.54764705882353,44.25652908493609,45.693548776658695,37.10101546982963,340000.0,4336.0
350000.0,0.86468,9.699342979325188E-10,350000.0,73.56171428571429,44.284112584062704,45.7119389850396,37.13210316058374,350000.0,4336.0
360000.0,0.8872,9.951955742306179E-10,360000.0,73.57166666666667,44.31176231171362,45.73268461849979,37.185488396659295,360000.0,4336.0
370000.0,0.911111,1.022017171813382E-9,370000.0,73.58486486486487,44.34393498446173,45.757368897176754,37.23122768258534,370000.0,4336.0
380000.0,0.933512,1.0471449626816643E-9,380000.0,73.59421052631578,44.35094704714748,45.75756265271259,37.22347347347347,380000.0,4336.0
390000.0,0.954941,1.0711824355853928E-9,390000.0,73.59384615384616,44.35537374417205,45.757926893500475,37.24467410910155,390000.0,4336.0
400000.0,0.973398,1.0918861379226048E-9,400000.0,73.61125,44.39408104692958,45.81810528909329,37.28760189167992,400000.0,4336.0
410000.0,0.991804,1.1125326322184668E-9,410000.0,73.60073170731707,44.38269272177574,45.79802896460548,37.30733809449337,410000.0,4336.0
420000.0,1.011464,1.1345857712957593E-9,420000.0,73.58880952380953,44.35936231484096,45.787454487696415,37.295369239813695,420000.0,4336.0
430000.0,1.031702,1.157287268175019E-9,430000.0,73.58953488372093,44.359614915865194,45.788222489545745,37.30816790690486,430000.0,4336.0
440000.0,1.050575,1.1784576086534393E-9,440000.0,73.58340909090909,44.33776083330365,45.77900722585821,37.27239365778368,440000.0,4336.0
450000.0,1.070739,1.2010760977864264E-9,450000.0,73.58,44.337265297904594,45.76854128369225,37.282064537910884,450000.0,4336.0
460000.0,1.090434,1.2231684972842533E-9,460000.0,73.60782608695652,44.38391534481113,45.81726649528705,37.31042709091754,460000.0,4336.0
470000.0,1.110229,1.2453730694121784E-9,470000.0,73.59234042553192,44.349819318380504,45.77174639653612,37.27840553051282,470000.0,4336.0
480000.0,1.128932,1.2663527164194319E-9,480000.0,73.60083333333334,44.374029059043046,45.81428663060444,37.31802509930402,480000.0,4336.0
490000.0,1.147055,1.2866817621721162E-9,490000.0,73.59040816326531,44.35783912732308,45.803790179038856,37.310099600821616,490000.0,4336.0
500000.0,1.166384,1.308363609843784E-9,500000.0,73.5912,44.365552982536386,45.80186510803179,37.33823703879464,500000.0,4336.0
510000.0,1.187341,1.3318716279334494E-9,510000.0,73.59745098039215,44.37102179300963,45.80495854463495,37.32668059893227,510000.0,4336.0
520000.0,1.206264,1.3530980547269187E-9,520000.0,73.57788461538462,44.339385286286415,45.78111188281349,37.31379374848868,520000.0,4336.0
530000.0,1.226822,1.3761585040224923E-9,530000.0,73.57188679245283,44.326864943251394,45.785967804987564,37.30405980036705,530000.0,4336.0
540000.0,1.245955,1.3976204933391678E-9,540000.0,73.57277777777777,44.32975779775736,45.79278437450144,37.31325581701815,540000.0,4336.0
550000.0,1.26359,1.4174021366569732E-9,550000.0,73.574,44.331831211673816,45.79868284642406,37.30702704101658,550000.0,4336.0
560000.0,1.281737,1.437758103840881E-9,560000.0,73.58321428571428,44.3512788301565,45.8148972953966,37.333892496621715,560000.0,4336.0
570000.0,1.303118,1.4617417338821625E-9,570000.0,73.58491228070176,44.35648731027234,45.812474582615046,37.34483519135779,570000.0,4336.0
580000.0,1.32374,1.4848739736609992E-9,580000.0,73.57137931034484,44.32704510412449,45.7828427523468,37.30941630676613,580000.0,4336.0
590000.0,1.343074,1.5065614299641719E-9,590000.0,73.58118644067797,44.34166301392003,45.80963439903212,37.312334353521265,590000.0,4336.0
600000.0,1.360982,1.5266493045621452E-9,600000.0,73.60166666666666,44.37871118391343,45.841055345456034,37.34399291119612,600000.0,4336.0
610000.0,1.379051,1.5469177770945764E-9,610000.0,73.60475409836066,44.386050447297066,45.84497923078217,37.35321811263201,610000.0,4336.0
620000.0,1.397404,1.5675048198964864E-9,620000.0,73.59870967741935,44.37796307548883,45.83239572716322,37.35557622169407,620000.0,4336.0
630000.0,1.415536,1.5878439611858795E-9,630000.0,73.60555555555555,44.3915932289104,45.83938610262457,37.374304200781864,630000.0,4336.0
640000.0,1.433274,1.607741142312686E-9,640000.0,73.60515625000001,44.39323423742653,45.83398798854648,37.38017392851582,640000.0,4336.0
650000.0,1.451541,1.6282317166527116E-9,650000.0,73.60892307692308,44.400393954781016,45.8345437322387,37.38977458537723,650000.0,4336.0
660000.0,1.469295,1.6481468454003338E-9,660000.0,73.625,44.43614464575928,45.86715178654725,37.43080816068321,660000.0,4336.0
670000.0,1.487055,1.6680687045057618E-9,670000.0,73.63850746268656,44.462138213869665,45.89615561341706,37.45635592320059,670000.0,4336.0
680000.0,1.505015,1.6882149088713861E-9,680000.0,73.64044117647059,44.46508547601438,45.89401874518918,37.45769335445466,680000.0,4336.0
690000.0,1.524477,1.7100459461410844E-9,690000.0,73.62144927536232,44.43106808224353,45.85667242769219,37.433140374276405,690000.0,4336.0
700000.0,1.542949,1.7307664743728111E-9,700000.0,73.62114285714286,44.435242206406386,45.86652203866844,37.44808569163747,700000.0,4336.0
710000.0,1.562778,1.7530091851949695E-9,710000.0,73.61535211267606,44.42476252788514,45.85856191998335,37.43976275793896,710000.0,4336.0
720000.0,1.583719,1.7764992556638192E-9,720000.0,73.61138888888888,44.418850909038824,45.865042980759085,37.436035905507644,720000.0,4336.0
730000.0,1.602824,1.7979298366440672E-9,730000.0,73.61232876712329,44.4204360930396,45.85927289590917,37.436666926494674,730000.0,4336.0
740000.0,1.621182,1.818522488077482E-9,740000.0,73.62189189189189,44.43521674712881,45.853536754507616,37.44435791679885,740000.0,4336.0
750000.0,1.639249,1.8387887171573114E-9,750000.0,73.61293333333333,44.41782856789935,45.84068810565694,37.432264102029066,750000.0,4336.0
760000.0,1.65877,1.8606859362787676E-9,760000.0,73.60605263157895,44.40559655816501,45.82771834972142,37.42446882516074,760000.0,4336.0
770000.0,1.678822,1.8831787920660448E-9,770000.0,73.60623376623377,44.40317261322358,45.8198259682648,37.413348690106275,770000.0,4336.0
780000.0,1.69744,1.9040630923377146E-9,780000.0,73.60538461538462,44.39842522960708,45.80774566139252,37.40769003918899,780000.0,4336.0
790000.0,1.716283,1.9251997810271054E-9,790000.0,73.61873417721519,44.425372321306355,45.842677358917136,37.434668924172435,790000.0,4336.0
800000.0,1.734544,1.945683625009325E-9,800000.0,73.63025,44.44736637531616,45.86975877738804,37.45167105481629,800000.0,4336.0
810000.0,1.752755,1.9661113826764958E-9,810000.0,73.62666666666667,44.442682532624026,45.869599920941994,37.45454545454544,810000.0,4336.0
820000.0,1.772834,1.9886345250738997E-9,820000.0,73.62621951219512,44.4442199080415,45.87204413030855,37.46132269165149,820000.0,4336.0
830000.0,1.792878,2.011118407050769E-9,830000.0,73.62650602409639,44.445702965181034,45.87751852502021,37.46464709949091,830000.0,4336.0
840000.0,1.811779,2.032320155865617E-9,840000.0,73.63130952380952,44.45291285975751,45.88897194983117,37.4652030785041,840000.0,4336.0
850000.0,1.83019,2.0529722587929838E-9,850000.0,73.62564705882353,44.44311625642081,45.87904129166827,37.46265450782059,850000.0,4336.0
860000.0,1.848206,2.073181279831463E-9,860000.0,73.6396511627907,44.47179178403909,45.91033052822958,37.49700166252643,860000.0,4336.0
870000.0,1.866433,2.0936269851194495E-9,870000.0,73.63390804597701,44.46387231472575,45.912393096894846,37.4947204926632,870000.0,4336.0
880000.0,1.88507,2.1145325981908383E-9,880000.0,73.64022727272727,44.47856765309998,45.92526802386165,37.51370455273998,880000.0,4336.0
890000.0,1.903211,2.1348818350169402E-9,890000.0,73.64662921348315,44.49266904708852,45.932083439950034,37.53062942129038,890000.0,4336.0
900000.0,1.921109,2.154958492351904E-9,900000.0,73.65588888888888,44.50946526992926,45.96092088679,37.544089794348594,900000.0,4336.0
910000.0,1.939199,2.175250521136656E-9,910000.0,73.6632967032967,44.52594705313332,45.97075625250798,37.56229728145475,910000.0,4336.0
920000.0,1.957237,2.195484220153757E-9,920000.0,73.6670652173913,44.530372287165775,45.977339574130276,37.559151313958154,920000.0,4336.0
930000.0,1.975288,2.2157325016127703E-9,930000.0,73.67129032258065,44.53976488074434,45.985718666104866,37.56705899151435,930000.0,4336.0
940000.0,1.993711,2.236398065255749E-9,940000.0,73.66734042553192,44.533324558776656,45.97426691257516,37.56539154210534,940000.0,4336.0
950000.0,2.011712,2.256590260399714E-9,950000.0,73.67568421052631,44.547000078287766,45.98087478318346,37.572143228022526,950000.0,4336.0
960000.0,2.029896,2.276987731456758E-9,960000.0,73.67645833333333,44.54816621113258,45.98625642560194,37.573862176636815,960000.0,4336.0
970000.0,2.048203,2.297523174848823E-9,970000.0,73.67,44.53695994998129,45.978548025813446,37.56896353640859,970000.0,4336.0
980000.0,2.066636,2.3181999557548114E-9,980000.0,73.66551020408163,44.524861881140396,45.96820624695116,37.55326330766047,980000.0,4336.0
990000.0,2.085583,2.3394533039795043E-9,990000.0,73.6660606060606,44.52552484602523,45.96979600803284,37.55470125390722,990000.0,4336.0
1000000.0,2.106756,2.3632036149501817E-9,1000000.0,73.6695,44.53111764454732,45.97730392267494,37.558989390209774,1000000.0,4336.0
